0.02.864.567 I slot print_timing: id 63 | task 0 | prompt eval time =      17.12 ms /     8 tokens (    2.14 ms per token,   467.37 tokens per second)
0.53.454.624 I slot print_timing: id 33 | task 1016 |       total time =   11028.47 ms /  1280 tokens
0.53.454.624 I slot print_timing: id 33 | task 1016 |    graphs reused =        985
0.53.455.131 I slot print_timing: id 34 | task 1014 | prompt eval time =     225.89 ms /  1024 tokens (    0.22 ms per token,  4533.12 tokens per second)
0.53.455.135 I slot print_timing: id 34 | task 1014 |        eval time =   10802.66 ms /   256 tokens (   42.20 ms per token,    23.70 tokens per second)
0.53.455.136 I slot print_timing: id 34 | task 1014 |       total time =   11028.55 ms /  1280 tokens
0.53.455.136 I slot print_timing: id 34 | task 1014 |    graphs reused =        985
0.53.455.635 I slot print_timing: id 35 | task 1007 | prompt eval time =     225.95 ms /  1024 tokens (    0.22 ms per token,  4531.96 tokens per second)
0.53.455.639 I slot print_timing: id 35 | task 1007 |        eval time =   10802.67 ms /   256 tokens (   42.20 ms per token,    23.70 tokens per second)
0.53.455.641 I slot print_timing: id 35 | task 1007 |       total time =   11028.62 ms /  1280 tokens
0.53.455.641 I slot print_timing: id 35 | task 1007 |    graphs reused =        985
0.53.456.117 I slot print_timing: id 36 | task 1018 | prompt eval time =     226.01 ms /  1024 tokens (    0.22 ms per token,  4530.67 tokens per second)
0.53.456.121 I slot print_timing: id 36 | task 1018 |        eval time =   10802.66 ms /   256 tokens (   42.20 ms per token,    23.70 tokens per second)
0.53.456.121 I slot print_timing: id 36 | task 1018 |       total time =   11028.67 ms /  1280 tokens
0.53.456.122 I slot print_timing: id 36 | task 1018 |    graphs reused =        985
0.53.456.625 I slot print_timing: id 37 | task 1010 | prompt eval time =     226.06 ms /  1024 tokens (    0.22 ms per token,  4529.69 tokens per second)
0.53.456.628 I slot print_timing: id 37 | task 1010 |        eval time =   10802.67 ms /   256 tokens (   42.20 ms per token,    23.70 tokens per second)
0.53.456.629 I slot print_timing: id 37 | task 1010 |       total time =   11028.74 ms /  1280 tokens
0.53.456.630 I slot print_timing: id 37 | task 1010 |    graphs reused =        985
0.53.457.112 I slot print_timing: id 38 | task 1006 | prompt eval time =     226.12 ms /  1024 tokens (    0.22 ms per token,  4528.53 tokens per second)
0.53.457.116 I slot print_timing: id 38 | task 1006 |        eval time =   10802.67 ms /   256 tokens (   42.20 ms per token,    23.70 tokens per second)
0.53.457.117 I slot print_timing: id 38 | task 1006 |       total time =   11028.80 ms /  1280 tokens
0.53.457.117 I slot print_timing: id 38 | task 1006 |    graphs reused =        985
0.53.474.653 I slot print_timing: id 39 | task 1011 | prompt eval time =     454.70 ms /  1024 tokens (    0.44 ms per token,  2252.02 tokens per second)
0.53.474.659 I slot print_timing: id 39 | task 1011 |        eval time =   10591.19 ms /   256 tokens (   41.37 ms per token,    24.17 tokens per second)
0.53.474.660 I slot print_timing: id 39 | task 1011 |       total time =   11045.89 ms /  1280 tokens
0.53.474.661 I slot print_timing: id 39 | task 1011 |    graphs reused =        985
0.53.475.138 I slot print_timing: id 40 | task 1009 | prompt eval time =     229.18 ms /  1024 tokens (    0.22 ms per token,  4468.06 tokens per second)
0.53.475.142 I slot print_timing: id 40 | task 1009 |        eval time =   10591.19 ms /   256 tokens (   41.37 ms per token,    24.17 tokens per second)
0.53.475.143 I slot print_timing: id 40 | task 1009 |       total time =   10820.37 ms /  1280 tokens
0.53.475.143 I slot print_timing: id 40 | task 1009 |    graphs reused =        985
0.53.475.629 I slot print_timing: id 41 | task 1013 | prompt eval time =     229.23 ms /  1024 tokens (    0.22 ms per token,  4467.13 tokens per second)
0.53.475.633 I slot print_timing: id 41 | task 1013 |        eval time =   10591.19 ms /   256 tokens (   41.37 ms per token,    24.17 tokens per second)
0.53.475.633 I slot print_timing: id 41 | task 1013 |       total time =   10820.42 ms /  1280 tokens
0.53.475.634 I slot print_timing: id 41 | task 1013 |    graphs reused =        985
0.53.476.096 I slot print_timing: id 42 | task 1008 | prompt eval time =     229.26 ms /  1024 tokens (    0.22 ms per token,  4466.58 tokens per second)
0.53.476.100 I slot print_timing: id 42 | task 1008 |        eval time =   10591.15 ms /   256 tokens (   41.37 ms per token,    24.17 tokens per second)
0.53.476.101 I slot print_timing: id 42 | task 1008 |       total time =   10820.41 ms /  1280 tokens
0.53.476.101 I slot print_timing: id 42 | task 1008 |    graphs reused =        985
0.53.476.571 I slot print_timing: id 43 | task 1001 | prompt eval time =     229.31 ms /  1024 tokens (    0.22 ms per token,  4465.59 tokens per second)
0.53.476.575 I slot print_timing: id 43 | task 1001 |        eval time =   10591.15 ms /   256 tokens (   41.37 ms per token,    24.17 tokens per second)
0.53.476.576 I slot print_timing: id 43 | task 1001 |       total time =   10820.46 ms /  1280 tokens
0.53.476.577 I slot print_timing: id 43 | task 1001 |    graphs reused =        985
0.53.477.024 I slot print_timing: id 44 | task 998 | prompt eval time =     229.37 ms /  1024 tokens (    0.22 ms per token,  4464.48 tokens per second)
0.53.477.028 I slot print_timing: id 44 | task 998 |        eval time =   10591.09 ms /   256 tokens (   41.37 ms per token,    24.17 tokens per second)
0.53.477.029 I slot print_timing: id 44 | task 998 |       total time =   10820.46 ms /  1280 tokens
0.53.477.030 I slot print_timing: id 44 | task 998 |    graphs reused =        985
0.53.477.501 I slot print_timing: id 45 | task 991 | prompt eval time =     229.40 ms /  1024 tokens (    0.22 ms per token,  4463.90 tokens per second)
0.53.477.504 I slot print_timing: id 45 | task 991 |        eval time =   10591.09 ms /   256 tokens (   41.37 ms per token,    24.17 tokens per second)
0.53.477.506 I slot print_timing: id 45 | task 991 |       total time =   10820.48 ms /  1280 tokens
0.53.477.506 I slot print_timing: id 45 | task 991 |    graphs reused =        985
0.53.477.969 I slot print_timing: id 46 | task 1003 | prompt eval time =     229.47 ms /  1024 tokens (    0.22 ms per token,  4462.50 tokens per second)
0.53.477.973 I slot print_timing: id 46 | task 1003 |        eval time =   10591.05 ms /   256 tokens (   41.37 ms per token,    24.17 tokens per second)
0.53.477.974 I slot print_timing: id 46 | task 1003 |       total time =   10820.52 ms /  1280 tokens
0.53.477.974 I slot print_timing: id 46 | task 1003 |    graphs reused =        985
0.53.483.284 I slot print_timing: id 63 | task 1044 | n_decoded =    253, tg =  25.11 t/s, tg_3s =  25.57 t/s
0.53.492.074 I slot print_timing: id 47 | task 1005 | prompt eval time =     458.54 ms /  1024 tokens (    0.45 ms per token,  2233.17 tokens per second)
0.53.492.080 I slot print_timing: id 47 | task 1005 |        eval time =   10375.63 ms /   256 tokens (   40.53 ms per token,    24.67 tokens per second)
0.53.492.081 I slot print_timing: id 47 | task 1005 |       total time =   10834.18 ms /  1280 tokens
0.53.492.082 I slot print_timing: id 47 | task 1005 |    graphs reused =        985
0.53.492.547 I slot print_timing: id 48 | task 997 | prompt eval time =     229.68 ms /  1024 tokens (    0.22 ms per token,  4458.30 tokens per second)
0.53.492.551 I slot print_timing: id 48 | task 997 |        eval time =   10375.62 ms /   256 tokens (   40.53 ms per token,    24.67 tokens per second)
0.53.492.552 I slot print_timing: id 48 | task 997 |       total time =   10605.30 ms /  1280 tokens
0.53.492.553 I slot print_timing: id 48 | task 997 |    graphs reused =        985
0.53.492.997 I slot print_timing: id 49 | task 996 | prompt eval time =     229.72 ms /  1024 tokens (    0.22 ms per token,  4457.66 tokens per second)
0.53.493.001 I slot print_timing: id 49 | task 996 |        eval time =   10375.59 ms /   256 tokens (   40.53 ms per token,    24.67 tokens per second)
0.53.493.002 I slot print_timing: id 49 | task 996 |       total time =   10605.31 ms /  1280 tokens
0.53.493.003 I slot print_timing: id 49 | task 996 |    graphs reused =        985
0.53.493.462 I slot print_timing: id 50 | task 1000 | prompt eval time =     229.79 ms /  1024 tokens (    0.22 ms per token,  4456.15 tokens per second)
0.53.493.466 I slot print_timing: id 50 | task 1000 |        eval time =   10375.53 ms /   256 tokens (   40.53 ms per token,    24.67 tokens per second)
0.53.493.467 I slot print_timing: id 50 | task 1000 |       total time =   10605.32 ms /  1280 tokens
0.53.493.468 I slot print_timing: id 50 | task 1000 |    graphs reused =        985
0.53.493.913 I slot print_timing: id 51 | task 999 | prompt eval time =     229.85 ms /  1024 tokens (    0.22 ms per token,  4455.08 tokens per second)
0.53.493.917 I slot print_timing: id 51 | task 999 |        eval time =   10375.49 ms /   256 tokens (   40.53 ms per token,    24.67 tokens per second)
0.53.493.917 I slot print_timing: id 51 | task 999 |       total time =   10605.34 ms /  1280 tokens
0.53.493.918 I slot print_timing: id 51 | task 999 |    graphs reused =        985
0.53.494.364 I slot print_timing: id 52 | task 988 | prompt eval time =     229.94 ms /  1024 tokens (    0.22 ms per token,  4453.26 tokens per second)
0.53.494.368 I slot print_timing: id 52 | task 988 |        eval time =   10375.41 ms /   256 tokens (   40.53 ms per token,    24.67 tokens per second)
0.53.494.369 I slot print_timing: id 52 | task 988 |       total time =   10605.36 ms /  1280 tokens
0.53.494.370 I slot print_timing: id 52 | task 988 |    graphs reused =        985
0.53.494.813 I slot print_timing: id 53 | task 995 | prompt eval time =     230.03 ms /  1024 tokens (    0.22 ms per token,  4451.50 tokens per second)
0.53.494.817 I slot print_timing: id 53 | task 995 |        eval time =   10375.35 ms /   256 tokens (   40.53 ms per token,    24.67 tokens per second)
0.53.494.818 I slot print_timing: id 53 | task 995 |       total time =   10605.38 ms /  1280 tokens
0.53.494.818 I slot print_timing: id 53 | task 995 |    graphs reused =        985
0.53.495.259 I slot print_timing: id 54 | task 990 | prompt eval time =     230.09 ms /  1024 tokens (    0.22 ms per token,  4450.51 tokens per second)
0.53.495.263 I slot print_timing: id 54 | task 990 |        eval time =   10375.30 ms /   256 tokens (   40.53 ms per token,    24.67 tokens per second)
0.53.495.264 I slot print_timing: id 54 | task 990 |       total time =   10605.38 ms /  1280 tokens
0.53.495.265 I slot print_timing: id 54 | task 990 |    graphs reused =        985
0.53.505.191 I slot print_timing: id 55 | task 1004 | prompt eval time =     464.02 ms /  1024 tokens (    0.45 ms per token,  2206.78 tokens per second)
0.53.505.198 I slot print_timing: id 55 | task 1004 |        eval time =   10150.84 ms /   256 tokens (   39.65 ms per token,    25.22 tokens per second)
0.53.505.199 I slot print_timing: id 55 | task 1004 |       total time =   10614.87 ms /  1280 tokens
0.53.505.200 I slot print_timing: id 55 | task 1004 |    graphs reused =        985
0.53.505.649 I slot print_timing: id 56 | task 994 | prompt eval time =     234.54 ms /  1024 tokens (    0.23 ms per token,  4366.03 tokens per second)
0.53.505.653 I slot print_timing: id 56 | task 994 |        eval time =   10150.82 ms /   256 tokens (   39.65 ms per token,    25.22 tokens per second)
0.53.505.655 I slot print_timing: id 56 | task 994 |       total time =   10385.36 ms /  1280 tokens
0.53.505.655 I slot print_timing: id 56 | task 994 |    graphs reused =        985
0.53.506.072 I slot print_timing: id 57 | task 1002 | prompt eval time =     234.56 ms /  1024 tokens (    0.23 ms per token,  4365.53 tokens per second)
0.53.506.076 I slot print_timing: id 57 | task 1002 |        eval time =   10150.75 ms /   256 tokens (   39.65 ms per token,    25.22 tokens per second)
0.53.506.077 I slot print_timing: id 57 | task 1002 |       total time =   10385.32 ms /  1280 tokens
0.53.506.078 I slot print_timing: id 57 | task 1002 |    graphs reused =        985
0.53.506.510 I slot print_timing: id 58 | task 993 | prompt eval time =     234.62 ms /  1024 tokens (    0.23 ms per token,  4364.50 tokens per second)
0.53.506.514 I slot print_timing: id 58 | task 993 |        eval time =   10150.70 ms /   256 tokens (   39.65 ms per token,    25.22 tokens per second)
0.53.506.515 I slot print_timing: id 58 | task 993 |       total time =   10385.32 ms /  1280 tokens
0.53.506.516 I slot print_timing: id 58 | task 993 |    graphs reused =        985
0.53.506.903 I slot print_timing: id 59 | task 992 | prompt eval time =     234.67 ms /  1024 tokens (    0.23 ms per token,  4363.56 tokens per second)
0.53.506.907 I slot print_timing: id 59 | task 992 |        eval time =   10150.59 ms /   256 tokens (   39.65 ms per token,    25.22 tokens per second)
0.53.506.908 I slot print_timing: id 59 | task 992 |       total time =   10385.26 ms /  1280 tokens
0.53.506.909 I slot print_timing: id 59 | task 992 |    graphs reused =        985
0.53.507.304 I slot print_timing: id 60 | task 987 | prompt eval time =     234.74 ms /  1024 tokens (    0.23 ms per token,  4362.22 tokens per second)
0.53.507.309 I slot print_timing: id 60 | task 987 |        eval time =   10150.50 ms /   256 tokens (   39.65 ms per token,    25.22 tokens per second)
0.53.507.310 I slot print_timing: id 60 | task 987 |       total time =   10385.24 ms /  1280 tokens
0.53.507.310 I slot print_timing: id 60 | task 987 |    graphs reused =        985
0.53.507.706 I slot print_timing: id 61 | task 986 | prompt eval time =     234.81 ms /  1024 tokens (    0.23 ms per token,  4360.99 tokens per second)
0.53.507.710 I slot print_timing: id 61 | task 986 |        eval time =   10150.40 ms /   256 tokens (   39.65 ms per token,    25.22 tokens per second)
0.53.507.711 I slot print_timing: id 61 | task 986 |       total time =   10385.21 ms /  1280 tokens
0.53.507.711 I slot print_timing: id 61 | task 986 |    graphs reused =        985
0.53.508.103 I slot print_timing: id 62 | task 989 | prompt eval time =     234.88 ms /  1024 tokens (    0.23 ms per token,  4359.75 tokens per second)
0.53.508.107 I slot print_timing: id 62 | task 989 |        eval time =   10150.30 ms /   256 tokens (   39.65 ms per token,    25.22 tokens per second)
0.53.508.108 I slot print_timing: id 62 | task 989 |       total time =   10385.17 ms /  1280 tokens
0.53.508.109 I slot print_timing: id 62 | task 989 |    graphs reused =        985
0.53.514.130 I slot print_timing: id 63 | task 1044 | prompt eval time =     282.49 ms /  1024 tokens (    0.28 ms per token,  3624.92 tokens per second)
0.53.514.134 I slot print_timing: id 63 | task 1044 |        eval time =   10108.27 ms /   256 tokens (   39.49 ms per token,    25.33 tokens per second)
0.53.514.135 I slot print_timing: id 63 | task 1044 |       total time =   10390.76 ms /  1280 tokens
0.53.514.136 I slot print_timing: id 63 | task 1044 |    graphs reused =        985
0.59.310.464 I slot print_timing: id  0 | task 1369 | n_decoded =    100, tg =  19.53 t/s, tg_3s =  19.53 t/s
0.59.310.834 I slot print_timing: id  1 | task 1371 | n_decoded =    100, tg =  19.53 t/s, tg_3s =  19.53 t/s
0.59.311.201 I slot print_timing: id  2 | task 1368 | n_decoded =    100, tg =  19.53 t/s, tg_3s =  19.53 t/s
0.59.311.583 I slot print_timing: id  3 | task 1376 | n_decoded =    100, tg =  19.53 t/s, tg_3s =  19.53 t/s
0.59.311.960 I slot print_timing: id  4 | task 1361 | n_decoded =    100, tg =  19.53 t/s, tg_3s =  19.53 t/s
0.59.312.328 I slot print_timing: id  5 | task 1370 | n_decoded =    100, tg =  19.53 t/s, tg_3s =  19.53 t/s
0.59.312.703 I slot print_timing: id  6 | task 1377 | n_decoded =    100, tg =  19.53 t/s, tg_3s =  19.53 t/s
0.59.313.065 I slot print_timing: id  7 | task 1375 | n_decoded =    100, tg =  19.53 t/s, tg_3s =  19.53 t/s
0.59.348.409 I slot print_timing: id  8 | task 1374 | n_decoded =    100, tg =  20.24 t/s, tg_3s =  20.24 t/s
0.59.348.784 I slot print_timing: id  9 | task 1363 | n_decoded =    100, tg =  20.25 t/s, tg_3s =  20.24 t/s
0.59.349.143 I slot print_timing: id 10 | task 1373 | n_decoded =    100, tg =  20.25 t/s, tg_3s =  20.25 t/s
0.59.349.516 I slot print_timing: id 11 | task 1359 | n_decoded =    100, tg =  20.25 t/s, tg_3s =  20.25 t/s
0.59.349.876 I slot print_timing: id 12 | task 1353 | n_decoded =    100, tg =  20.25 t/s, tg_3s =  20.25 t/s
0.59.350.238 I slot print_timing: id 13 | task 1365 | n_decoded =    100, tg =  20.25 t/s, tg_3s =  20.25 t/s
0.59.350.615 I slot print_timing: id 14 | task 1345 | n_decoded =    100, tg =  20.25 t/s, tg_3s =  20.25 t/s
0.59.385.654 I slot print_timing: id 15 | task 1362 | n_decoded =    100, tg =  21.06 t/s, tg_3s =  21.06 t/s
0.59.386.027 I slot print_timing: id 16 | task 1358 | n_decoded =    100, tg =  21.06 t/s, tg_3s =  21.06 t/s
0.59.386.648 I slot print_timing: id 17 | task 1367 | n_decoded =    100, tg =  21.06 t/s, tg_3s =  21.06 t/s
0.59.387.010 I slot print_timing: id 18 | task 1364 | n_decoded =    100, tg =  21.06 t/s, tg_3s =  21.06 t/s
0.59.387.373 I slot print_timing: id 19 | task 1360 | n_decoded =    100, tg =  21.06 t/s, tg_3s =  21.06 t/s
0.59.387.748 I slot print_timing: id 20 | task 1366 | n_decoded =    100, tg =  21.06 t/s, tg_3s =  21.06 t/s
0.59.388.112 I slot print_timing: id 21 | task 1348 | n_decoded =    100, tg =  21.06 t/s, tg_3s =  21.06 t/s
0.59.388.480 I slot print_timing: id 22 | task 1351 | n_decoded =    100, tg =  21.07 t/s, tg_3s =  21.06 t/s
0.59.423.659 I slot print_timing: id 23 | task 1352 | n_decoded =    100, tg =  21.95 t/s, tg_3s =  21.95 t/s
0.59.424.089 I slot print_timing: id 24 | task 1356 | n_decoded =    100, tg =  21.95 t/s, tg_3s =  21.95 t/s
0.59.424.547 I slot print_timing: id 25 | task 1349 | n_decoded =    100, tg =  21.95 t/s, tg_3s =  21.95 t/s
0.59.424.992 I slot print_timing: id 26 | task 1347 | n_decoded =    100, tg =  21.95 t/s, tg_3s =  21.95 t/s
0.59.425.382 I slot print_timing: id 27 | task 1357 | n_decoded =    100, tg =  21.95 t/s, tg_3s =  21.95 t/s
0.59.425.763 I slot print_timing: id 28 | task 1354 | n_decoded =    100, tg =  21.95 t/s, tg_3s =  21.95 t/s
0.59.426.138 I slot print_timing: id 29 | task 1340 | n_decoded =    100, tg =  21.95 t/s, tg_3s =  21.95 t/s
0.59.426.526 I slot print_timing: id 30 | task 1343 | n_decoded =    100, tg =  21.95 t/s, tg_3s =  21.95 t/s
0.59.461.389 I slot print_timing: id 31 | task 1350 | n_decoded =    100, tg =  22.92 t/s, tg_3s =  22.92 t/s
0.59.461.758 I slot print_timing: id 32 | task 1355 | n_decoded =    100, tg =  22.92 t/s, tg_3s =  22.92 t/s
0.59.462.128 I slot print_timing: id 33 | task 1336 | n_decoded =    100, tg =  22.92 t/s, tg_3s =  22.92 t/s
0.59.462.503 I slot print_timing: id 34 | task 1346 | n_decoded =    100, tg =  22.92 t/s, tg_3s =  22.92 t/s
0.59.462.880 I slot print_timing: id 35 | task 1342 | n_decoded =    100, tg =  22.92 t/s, tg_3s =  22.92 t/s
0.59.463.234 I slot print_timing: id 36 | task 1341 | n_decoded =    100, tg =  22.92 t/s, tg_3s =  22.92 t/s
0.59.463.609 I slot print_timing: id 37 | task 1335 | n_decoded =    100, tg =  22.92 t/s, tg_3s =  22.92 t/s
0.59.463.968 I slot print_timing: id 38 | task 1338 | n_decoded =    100, tg =  22.92 t/s, tg_3s =  22.92 t/s
0.59.499.730 I slot print_timing: id 39 | task 1337 | n_decoded =    100, tg =  23.98 t/s, tg_3s =  23.98 t/s
0.59.500.093 I slot print_timing: id 40 | task 1334 | n_decoded =    100, tg =  23.99 t/s, tg_3s =  23.98 t/s
0.59.500.459 I slot print_timing: id 41 | task 1344 | n_decoded =    100, tg =  23.99 t/s, tg_3s =  23.99 t/s
0.59.500.823 I slot print_timing: id 42 | task 1333 | n_decoded =    100, tg =  23.99 t/s, tg_3s =  23.99 t/s
0.59.501.200 I slot print_timing: id 43 | task 1339 | n_decoded =    100, tg =  23.99 t/s, tg_3s =  23.99 t/s
0.59.501.568 I slot print_timing: id 44 | task 1332 | n_decoded =    100, tg =  23.99 t/s, tg_3s =  23.99 t/s
0.59.501.932 I slot print_timing: id 45 | task 1318 | n_decoded =    100, tg =  23.99 t/s, tg_3s =  23.99 t/s
0.59.502.292 I slot print_timing: id 46 | task 1331 | n_decoded =    100, tg =  23.99 t/s, tg_3s =  23.99 t/s
0.59.537.483 I slot print_timing: id 47 | task 1330 | n_decoded =    100, tg =  25.16 t/s, tg_3s =  25.16 t/s
0.59.537.854 I slot print_timing: id 48 | task 1322 | n_decoded =    100, tg =  25.16 t/s, tg_3s =  25.16 t/s
0.59.538.214 I slot print_timing: id 49 | task 1329 | n_decoded =    100, tg =  25.17 t/s, tg_3s =  25.16 t/s
0.59.538.600 I slot print_timing: id 50 | task 1323 | n_decoded =    100, tg =  25.17 t/s, tg_3s =  25.17 t/s
0.59.538.968 I slot print_timing: id 51 | task 1328 | n_decoded =    100, tg =  25.17 t/s, tg_3s =  25.17 t/s
0.59.539.336 I slot print_timing: id 52 | task 1319 | n_decoded =    100, tg =  25.17 t/s, tg_3s =  25.17 t/s
0.59.539.725 I slot print_timing: id 53 | task 1321 | n_decoded =    100, tg =  25.17 t/s, tg_3s =  25.17 t/s
0.59.540.101 I slot print_timing: id 54 | task 1320 | n_decoded =    100, tg =  25.17 t/s, tg_3s =  25.17 t/s
0.59.590.890 I slot print_timing: id 55 | task 1327 | n_decoded =    100, tg =  26.38 t/s, tg_3s =  26.38 t/s
0.59.591.259 I slot print_timing: id 56 | task 1314 | n_decoded =    100, tg =  26.39 t/s, tg_3s =  26.38 t/s
0.59.591.627 I slot print_timing: id 57 | task 1326 | n_decoded =    100, tg =  26.39 t/s, tg_3s =  26.39 t/s
0.59.591.984 I slot print_timing: id 58 | task 1325 | n_decoded =    100, tg =  26.39 t/s, tg_3s =  26.39 t/s
0.59.592.338 I slot print_timing: id 59 | task 1324 | n_decoded =    100, tg =  26.39 t/s, tg_3s =  26.39 t/s
0.59.592.714 I slot print_timing: id 60 | task 1315 | n_decoded =    100, tg =  26.39 t/s, tg_3s =  26.39 t/s
0.59.593.069 I slot print_timing: id 61 | task 1316 | n_decoded =    100, tg =  26.39 t/s, tg_3s =  26.39 t/s
0.59.593.437 I slot print_timing: id 62 | task 1317 | n_decoded =    100, tg =  26.39 t/s, tg_3s =  26.39 t/s
0.59.629.007 I slot print_timing: id 63 | task 1372 | n_decoded =    100, tg =  26.48 t/s, tg_3s =  26.48 t/s
1.02.312.189 I slot print_timing: id  0 | task 1369 | n_decoded =    176, tg =  21.67 t/s, tg_3s =  25.32 t/s
1.02.312.589 I slot print_timing: id  1 | task 1371 | n_decoded =    176, tg =  21.67 t/s, tg_3s =  25.32 t/s
1.02.312.963 I slot print_timing: id  2 | task 1368 | n_decoded =    176, tg =  21.67 t/s, tg_3s =  25.32 t/s
1.02.313.335 I slot print_timing: id  3 | task 1376 | n_decoded =    176, tg =  21.67 t/s, tg_3s =  25.32 t/s
1.02.313.729 I slot print_timing: id  4 | task 1361 | n_decoded =    176, tg =  21.67 t/s, tg_3s =  25.32 t/s
1.02.314.110 I slot print_timing: id  5 | task 1370 | n_decoded =    176, tg =  21.67 t/s, tg_3s =  25.32 t/s
1.02.314.513 I slot print_timing: id  6 | task 1377 | n_decoded =    176, tg =  21.67 t/s, tg_3s =  25.32 t/s
1.02.314.884 I slot print_timing: id  7 | task 1375 | n_decoded =    176, tg =  21.67 t/s, tg_3s =  25.32 t/s
1.02.350.568 I slot print_timing: id  8 | task 1374 | n_decoded =    176, tg =  22.16 t/s, tg_3s =  25.32 t/s
1.02.350.953 I slot print_timing: id  9 | task 1363 | n_decoded =    176, tg =  22.16 t/s, tg_3s =  25.32 t/s
1.02.351.325 I slot print_timing: id 10 | task 1373 | n_decoded =    176, tg =  22.16 t/s, tg_3s =  25.31 t/s
1.02.351.722 I slot print_timing: id 11 | task 1359 | n_decoded =    176, tg =  22.16 t/s, tg_3s =  25.31 t/s
1.02.352.107 I slot print_timing: id 12 | task 1353 | n_decoded =    176, tg =  22.16 t/s, tg_3s =  25.31 t/s
1.02.352.500 I slot print_timing: id 13 | task 1365 | n_decoded =    176, tg =  22.16 t/s, tg_3s =  25.31 t/s
1.02.352.888 I slot print_timing: id 14 | task 1345 | n_decoded =    176, tg =  22.16 t/s, tg_3s =  25.31 t/s
1.02.403.058 I slot print_timing: id 15 | task 1362 | n_decoded =    176, tg =  22.67 t/s, tg_3s =  25.19 t/s
1.02.403.459 I slot print_timing: id 16 | task 1358 | n_decoded =    176, tg =  22.67 t/s, tg_3s =  25.19 t/s
1.02.403.847 I slot print_timing: id 17 | task 1367 | n_decoded =    176, tg =  22.67 t/s, tg_3s =  25.19 t/s
1.02.404.235 I slot print_timing: id 18 | task 1364 | n_decoded =    176, tg =  22.67 t/s, tg_3s =  25.19 t/s
1.02.404.632 I slot print_timing: id 19 | task 1360 | n_decoded =    176, tg =  22.67 t/s, tg_3s =  25.19 t/s
1.02.405.016 I slot print_timing: id 20 | task 1366 | n_decoded =    176, tg =  22.67 t/s, tg_3s =  25.19 t/s
1.02.405.413 I slot print_timing: id 21 | task 1348 | n_decoded =    176, tg =  22.67 t/s, tg_3s =  25.19 t/s
1.02.405.808 I slot print_timing: id 22 | task 1351 | n_decoded =    176, tg =  22.67 t/s, tg_3s =  25.19 t/s
1.02.441.506 I slot print_timing: id 23 | task 1352 | n_decoded =    176, tg =  23.24 t/s, tg_3s =  25.18 t/s
1.02.441.896 I slot print_timing: id 24 | task 1356 | n_decoded =    176, tg =  23.24 t/s, tg_3s =  25.18 t/s
1.02.442.290 I slot print_timing: id 25 | task 1349 | n_decoded =    176, tg =  23.24 t/s, tg_3s =  25.18 t/s
1.02.442.673 I slot print_timing: id 26 | task 1347 | n_decoded =    176, tg =  23.24 t/s, tg_3s =  25.18 t/s
1.02.443.046 I slot print_timing: id 27 | task 1357 | n_decoded =    176, tg =  23.24 t/s, tg_3s =  25.19 t/s
1.02.443.409 I slot print_timing: id 28 | task 1354 | n_decoded =    176, tg =  23.24 t/s, tg_3s =  25.19 t/s
1.02.443.792 I slot print_timing: id 29 | task 1340 | n_decoded =    176, tg =  23.24 t/s, tg_3s =  25.19 t/s
1.02.444.168 I slot print_timing: id 30 | task 1343 | n_decoded =    176, tg =  23.24 t/s, tg_3s =  25.19 t/s
1.02.480.151 I slot print_timing: id 31 | task 1350 | n_decoded =    176, tg =  23.84 t/s, tg_3s =  25.18 t/s
1.02.480.532 I slot print_timing: id 32 | task 1355 | n_decoded =    176, tg =  23.84 t/s, tg_3s =  25.18 t/s
1.02.485.425 I slot print_timing: id 33 | task 1336 | n_decoded =    176, tg =  23.84 t/s, tg_3s =  25.14 t/s
1.02.486.023 I slot print_timing: id 34 | task 1346 | n_decoded =    176, tg =  23.83 t/s, tg_3s =  25.14 t/s
1.02.486.518 I slot print_timing: id 35 | task 1342 | n_decoded =    176, tg =  23.83 t/s, tg_3s =  25.14 t/s
1.02.486.892 I slot print_timing: id 36 | task 1341 | n_decoded =    176, tg =  23.83 t/s, tg_3s =  25.14 t/s
1.02.487.267 I slot print_timing: id 37 | task 1335 | n_decoded =    176, tg =  23.83 t/s, tg_3s =  25.14 t/s
1.02.487.654 I slot print_timing: id 38 | task 1338 | n_decoded =    176, tg =  23.83 t/s, tg_3s =  25.13 t/s
1.02.524.868 I slot print_timing: id 39 | task 1337 | n_decoded =    176, tg =  24.46 t/s, tg_3s =  25.12 t/s
1.02.525.252 I slot print_timing: id 40 | task 1334 | n_decoded =    176, tg =  24.46 t/s, tg_3s =  25.12 t/s
1.02.525.640 I slot print_timing: id 41 | task 1344 | n_decoded =    176, tg =  24.46 t/s, tg_3s =  25.12 t/s
1.02.526.026 I slot print_timing: id 42 | task 1333 | n_decoded =    176, tg =  24.46 t/s, tg_3s =  25.12 t/s
1.02.526.407 I slot print_timing: id 43 | task 1339 | n_decoded =    176, tg =  24.46 t/s, tg_3s =  25.12 t/s
1.02.526.802 I slot print_timing: id 44 | task 1332 | n_decoded =    176, tg =  24.47 t/s, tg_3s =  25.12 t/s
1.02.527.177 I slot print_timing: id 45 | task 1318 | n_decoded =    176, tg =  24.47 t/s, tg_3s =  25.12 t/s
1.02.527.567 I slot print_timing: id 46 | task 1331 | n_decoded =    176, tg =  24.47 t/s, tg_3s =  25.12 t/s
